Datetime,Open,High,Low,Close,Adj Close,Volume,"('Close', 'MSFT')","('High', 'MSFT')","('Low', 'MSFT')","('Open', 'MSFT')","('Volume', 'MSFT')"
2025-01-22 10:08:00-05:00,439.9075012207031,439.9751892089844,439.6099853515625,439.80999755859375,439.80999755859375,42108.0,,,,,
2025-01-22 10:09:00-05:00,439.8049926757813,440.2099914550781,439.55999755859375,440.2099914550781,440.2099914550781,50606.0,,,,,
2025-01-22 10:10:00-05:00,440.2799072265625,440.9100036621094,440.1000061035156,440.6700134277344,440.6700134277344,55059.0,,,,,
2025-01-22 10:11:00-05:00,440.6499938964844,440.8999938964844,440.3699951171875,440.5101013183594,440.5101013183594,72820.0,,,,,
2025-01-22 10:12:00-05:00,440.6499938964844,440.7372131347656,440.197998046875,440.5039978027344,440.5039978027344,53388.0,,,,,
2025-01-22 10:13:00-05:00,440.4599914550781,440.5650024414063,440.1549987792969,440.3399963378906,440.3399963378906,52066.0,,,,,
2025-01-22 10:14:00-05:00,440.489990234375,440.5249938964844,439.80999755859375,440.4399108886719,440.4399108886719,46197.0,,,,,
2025-01-22 10:15:00-05:00,440.2699890136719,440.3200073242188,440.0199890136719,440.0499877929688,440.0499877929688,40889.0,,,,,
2025-01-22 10:16:00-05:00,440.1109008789063,440.3399963378906,439.7200012207031,439.7300109863281,439.7300109863281,47018.0,,,,,
2025-01-22 10:17:00-05:00,439.7300109863281,440.010009765625,439.6675109863281,439.9249877929688,439.9249877929688,45019.0,,,,,
2025-01-22 10:18:00-05:00,439.91400146484375,439.9249877929688,439.6199951171875,439.7950134277344,439.7950134277344,34646.0,,,,,
2025-01-22 10:19:00-05:00,439.7900085449219,440.25,439.5700073242188,440.1300048828125,440.1300048828125,88075.0,,,,,
2025-01-22 10:20:00-05:00,440.1600036621094,440.260009765625,439.4500122070313,440.0650024414063,440.0650024414063,69824.0,,,,,
2025-01-22 10:21:00-05:00,440.1499938964844,440.864990234375,440.1300048828125,440.7550048828125,440.7550048828125,70819.0,,,,,
2025-01-22 10:22:00-05:00,440.7550048828125,441.1499938964844,440.7486877441406,440.8500061035156,440.8500061035156,73748.0,,,,,
2025-01-22 10:23:00-05:00,440.8681945800781,440.8681945800781,440.30999755859375,440.3450012207031,440.3450012207031,69511.0,,,,,
2025-01-22 10:24:00-05:00,440.3299865722656,440.4500122070313,439.6300048828125,439.80999755859375,439.80999755859375,42368.0,,,,,
2025-01-22 10:25:00-05:00,439.8299865722656,440.0899963378906,439.5299987792969,439.7300109863281,439.7300109863281,46706.0,,,,,
2025-01-22 10:26:00-05:00,439.7799987792969,439.9500122070313,439.4100036621094,439.6700134277344,439.6700134277344,46392.0,,,,,
2025-01-22 10:27:00-05:00,439.4100036621094,439.8500061035156,439.1700134277344,439.7850036621094,439.7850036621094,46835.0,,,,,
2025-01-22 10:28:00-05:00,439.7101135253906,439.8299865722656,439.2999877929688,439.6594848632813,439.6594848632813,31625.0,,,,,
2025-01-22 10:29:00-05:00,439.6300048828125,439.8200073242188,439.5990905761719,439.7650146484375,439.7650146484375,23903.0,,,,,
2025-01-22 10:30:00-05:00,439.7650146484375,440.1499938964844,439.6900024414063,439.9150085449219,439.9150085449219,47101.0,,,,,
2025-01-22 10:31:00-05:00,439.9800109863281,440.2799987792969,439.9649963378906,440.2799987792969,440.2799987792969,44405.0,,,,,
2025-01-22 10:32:00-05:00,440.2799987792969,440.5799865722656,440.18499755859375,440.4249877929688,440.4249877929688,47937.0,,,,,
2025-01-22 10:33:00-05:00,440.4700012207031,440.9100036621094,440.4200134277344,440.885009765625,440.885009765625,60590.0,,,,,
2025-01-22 10:34:00-05:00,440.885009765625,441.1300048828125,440.6099853515625,440.6325073242188,440.6325073242188,71211.0,,,,,
2025-01-22 10:35:00-05:00,440.7000122070313,441.2000122070313,440.7000122070313,440.9599914550781,440.9599914550781,44244.0,,,,,
2025-01-22 10:36:00-05:00,440.9549865722656,441.135009765625,440.9100036621094,441.135009765625,441.135009765625,41132.0,,,,,
2025-01-22 10:37:00-05:00,441.1000061035156,441.7300109863281,441.0905151367188,441.7300109863281,441.7300109863281,71899.0,,,,,
2025-01-22 10:38:00-05:00,441.7200012207031,442.4100036621094,441.6524963378906,442.2716979980469,442.2716979980469,151852.0,,,,,
2025-01-22 10:39:00-05:00,442.3250122070313,442.7999877929688,442.25,442.6799926757813,442.6799926757813,124158.0,,,,,
2025-01-22 10:40:00-05:00,442.7300109863281,442.8900146484375,442.1499938964844,442.260009765625,442.260009765625,84261.0,,,,,
2025-01-22 10:41:00-05:00,442.1799926757813,442.3500061035156,442.1000061035156,442.1900024414063,442.1900024414063,60962.0,,,,,
2025-01-22 10:42:00-05:00,442.1650085449219,442.7756042480469,442.0700988769531,442.7449951171875,442.7449951171875,68363.0,,,,,
2025-01-22 10:43:00-05:00,442.75,443.2999877929688,442.739990234375,443.177490234375,443.177490234375,95093.0,,,,,
2025-01-22 10:44:00-05:00,443.1900024414063,443.260009765625,442.9400024414063,443.0299987792969,443.0299987792969,73464.0,,,,,
2025-01-22 10:45:00-05:00,442.9949951171875,443.0350036621094,442.3200988769531,442.3500061035156,442.3500061035156,62203.0,,,,,
2025-01-22 10:46:00-05:00,442.3500061035156,442.4798889160156,441.6900024414063,442.0199890136719,442.0199890136719,81101.0,,,,,
2025-01-22 10:47:00-05:00,442.010009765625,442.3298034667969,441.8399963378906,442.30999755859375,442.30999755859375,23977.0,,,,,
2025-01-22 10:48:00-05:00,442.2699890136719,442.3900146484375,442.0199890136719,442.0199890136719,442.0199890136719,45162.0,,,,,
2025-01-22 10:49:00-05:00,441.9400024414063,442.4399108886719,441.7799987792969,442.2099914550781,442.2099914550781,38534.0,,,,,
2025-01-22 10:50:00-05:00,442.2300109863281,442.25,441.85009765625,441.9800109863281,441.9800109863281,22989.0,,,,,
2025-01-22 10:51:00-05:00,441.9249877929688,442.3349914550781,441.8399963378906,441.9500122070313,441.9500122070313,26056.0,,,,,
2025-01-22 10:52:00-05:00,441.9450073242188,441.9800109863281,441.2500915527344,441.3500061035156,441.3500061035156,52680.0,,,,,
2025-01-22 10:53:00-05:00,441.3500061035156,441.760009765625,441.230712890625,441.7000122070313,441.7000122070313,53488.0,,,,,
2025-01-22 10:54:00-05:00,441.7049865722656,441.7049865722656,441.2850036621094,441.4150085449219,441.4150085449219,56056.0,,,,,
2025-01-22 10:55:00-05:00,441.4100036621094,441.4800109863281,441.25,441.4500122070313,441.4500122070313,36387.0,,,,,
2025-01-22 10:56:00-05:00,441.5,441.5783996582031,441.1700134277344,441.4400024414063,441.4400024414063,31405.0,,,,,
2025-01-22 10:57:00-05:00,441.4500122070313,441.6700134277344,441.2800903320313,441.2800903320313,441.2800903320313,40572.0,,,,,
2025-01-22 10:58:00-05:00,441.3699951171875,441.4049987792969,441.0199890136719,441.0199890136719,441.0199890136719,31066.0,,,,,
2025-01-22 10:59:00-05:00,441.0,441.4400024414063,440.9549865722656,441.2000122070313,441.2000122070313,53347.0,,,,,
2025-01-22 11:00:00-05:00,441.2850036621094,441.4200134277344,441.0199890136719,441.1400146484375,441.1400146484375,34936.0,,,,,
2025-01-22 11:01:00-05:00,441.1300048828125,441.4100036621094,441.0499877929688,441.0499877929688,441.0499877929688,39391.0,,,,,
2025-01-22 11:02:00-05:00,441.1091918945313,441.502197265625,441.0557861328125,441.502197265625,441.502197265625,20129.0,,,,,
2025-01-22 11:03:00-05:00,441.3700866699219,441.760009765625,441.25,441.660888671875,441.660888671875,57878.0,,,,,
2025-01-22 11:04:00-05:00,441.6300048828125,441.9299926757813,441.5700073242188,441.5700073242188,441.5700073242188,44565.0,,,,,
2025-01-22 11:05:00-05:00,441.573486328125,441.6400146484375,441.4500122070313,441.4949951171875,441.4949951171875,14729.0,,,,,
2025-01-22 11:06:00-05:00,441.4527893066406,441.6499938964844,441.1799926757813,441.50628662109375,441.50628662109375,75117.0,,,,,
2025-01-22 11:07:00-05:00,441.5,441.6278991699219,441.3800048828125,441.3800048828125,441.3800048828125,22214.0,,,,,
2025-01-22 11:08:00-05:00,441.3420104980469,441.4500122070313,441.1499938964844,441.3150024414063,441.3150024414063,28820.0,,,,,
2025-01-22 11:09:00-05:00,441.30999755859375,441.3599853515625,440.989990234375,441.0499877929688,441.0499877929688,35489.0,,,,,
2025-01-22 11:10:00-05:00,441.0700073242188,441.0700073242188,440.739990234375,440.8699951171875,440.8699951171875,30366.0,,,,,
2025-01-22 11:11:00-05:00,440.8800048828125,440.8999938964844,440.8200073242188,440.8900146484375,440.8900146484375,8294.0,,,,,
2025-01-22 11:12:00-05:00,440.9000854492188,440.9000854492188,440.9000854492188,440.9000854492188,440.9000854492188,51456.0,,,,,
2025-01-22 11:13:00-05:00,440.9100036621094,440.9299926757813,440.5299987792969,440.80999755859375,440.80999755859375,33497.0,,,,,
2025-01-22 11:14:00-05:00,440.8250122070313,441.3949890136719,440.7900085449219,441.239990234375,441.239990234375,37861.0,,,,,
2025-01-22 11:15:00-05:00,441.2900085449219,441.3399963378906,441.0799865722656,441.2300109863281,441.2300109863281,23708.0,,,,,
2025-01-22 11:16:00-05:00,441.1950073242188,441.4299926757813,441.0693054199219,441.4299926757813,441.4299926757813,18744.0,,,,,
2025-01-22 11:17:00-05:00,441.43499755859375,441.7000122070313,441.25,441.3599853515625,441.3599853515625,32633.0,,,,,
2025-01-22 11:18:00-05:00,441.364990234375,441.48431396484375,441.1401062011719,441.4450073242188,441.4450073242188,47943.0,,,,,
2025-01-22 11:19:00-05:00,441.3999938964844,441.63861083984375,441.3999938964844,441.5499877929688,441.5499877929688,51073.0,,,,,
2025-01-22 11:20:00-05:00,441.5498962402344,441.7550048828125,441.4299926757813,441.7200927734375,441.7200927734375,40978.0,,,,,
2025-01-22 11:21:00-05:00,441.8374938964844,441.9010925292969,441.7099914550781,441.8599853515625,441.8599853515625,36662.0,,,,,
2025-01-22 11:22:00-05:00,441.8450012207031,442.1099853515625,441.81878662109375,441.97601318359375,441.97601318359375,52758.0,,,,,
2025-01-22 11:23:00-05:00,441.9299926757813,441.9700012207031,441.6400146484375,441.864990234375,441.864990234375,38752.0,,,,,
2025-01-22 11:24:00-05:00,441.864990234375,441.864990234375,441.6799926757813,441.7219848632813,441.7219848632813,34320.0,,,,,
2025-01-22 11:25:00-05:00,441.7300109863281,441.889892578125,441.6600036621094,441.7049865722656,441.7049865722656,57103.0,,,,,
2025-01-22 11:26:00-05:00,441.6200866699219,441.9500122070313,441.6200866699219,441.8999938964844,441.8999938964844,33121.0,,,,,
2025-01-22 11:27:00-05:00,441.9797973632813,442.25,441.9200134277344,442.18499755859375,442.18499755859375,32591.0,,,,,
2025-01-22 11:28:00-05:00,442.1659851074219,442.3699951171875,441.989990234375,442.2860107421875,442.2860107421875,22867.0,,,,,
2025-01-22 11:29:00-05:00,442.385009765625,442.5899963378906,442.385009765625,442.5400085449219,442.5400085449219,24559.0,,,,,
2025-01-22 11:30:00-05:00,442.5799865722656,442.58740234375,442.3299865722656,442.5700073242188,442.5700073242188,28538.0,,,,,
2025-01-22 11:31:00-05:00,442.5799865722656,442.6900024414063,442.4400939941406,442.6900024414063,442.6900024414063,28594.0,,,,,
2025-01-22 11:32:00-05:00,442.6900024414063,442.7999877929688,442.55999755859375,442.5899963378906,442.5899963378906,31480.0,,,,,
2025-01-22 11:33:00-05:00,442.5775146484375,442.75,442.5,442.7099914550781,442.7099914550781,23663.0,,,,,
2025-01-22 11:34:00-05:00,442.75,443.0700073242188,442.7099914550781,443.0700073242188,443.0700073242188,47620.0,,,,,
2025-01-22 11:35:00-05:00,443.0899963378906,443.489990234375,443.0400085449219,443.4800109863281,443.4800109863281,98639.0,,,,,
2025-01-22 11:36:00-05:00,443.4649963378906,443.5899963378906,443.4205017089844,443.5549926757813,443.5549926757813,243702.0,,,,,
2025-01-22 11:37:00-05:00,443.5799865722656,443.7882080078125,443.510009765625,443.7300109863281,443.7300109863281,43711.0,,,,,
2025-01-22 11:38:00-05:00,443.6700134277344,443.6994934082031,443.364990234375,443.510009765625,443.510009765625,38313.0,,,,,
2025-01-22 11:39:00-05:00,443.510009765625,443.7000122070313,443.4549865722656,443.6499938964844,443.6499938964844,33178.0,,,,,
2025-01-22 11:40:00-05:00,443.6799926757813,443.8200073242188,443.5899963378906,443.7799987792969,443.7799987792969,38949.0,,,,,
2025-01-22 11:41:00-05:00,443.7749938964844,443.8999938964844,443.7749938964844,443.8699951171875,443.8699951171875,41124.0,,,,,
2025-01-22 11:42:00-05:00,443.864990234375,443.8800048828125,443.1700134277344,443.2250061035156,443.2250061035156,57809.0,,,,,
2025-01-22 11:43:00-05:00,443.2250061035156,443.5400085449219,443.1900024414063,443.5199890136719,443.5199890136719,45627.0,,,,,
2025-01-22 11:44:00-05:00,443.5400085449219,443.5400085449219,443.0899963378906,443.1300048828125,443.1300048828125,73492.0,,,,,
2025-01-22 11:45:00-05:00,443.1799926757813,443.5400085449219,443.1799926757813,443.2999877929688,443.2999877929688,33658.0,,,,,
2025-01-22 11:46:00-05:00,443.2950134277344,443.3499145507813,442.8399963378906,443.2219848632813,443.2219848632813,43951.0,,,,,
2025-01-22 11:47:00-05:00,443.2999877929688,443.3800048828125,443.1099853515625,443.1900024414063,443.1900024414063,37073.0,,,,,
2025-01-22 11:48:00-05:00,443.1099853515625,443.235595703125,442.8575134277344,442.9249877929688,442.9249877929688,24104.0,,,,,
2025-01-22 11:49:00-05:00,442.8500061035156,442.989990234375,442.75,442.7717895507813,442.7717895507813,22104.0,,,,,
2025-01-22 11:50:00-05:00,442.8294982910156,442.9200134277344,442.7699890136719,442.8994140625,442.8994140625,31028.0,,,,,
2025-01-22 11:51:00-05:00,442.8399963378906,443.1499938964844,442.8399963378906,443.0499877929688,443.0499877929688,17092.0,,,,,
2025-01-22 11:52:00-05:00,443.0150146484375,443.4299926757813,442.9500122070313,443.4100036621094,443.4100036621094,21776.0,,,,,
2025-01-22 11:53:00-05:00,443.4800109863281,443.5,443.260009765625,443.4299926757813,443.4299926757813,37616.0,,,,,
2025-01-22 11:54:00-05:00,443.4599914550781,443.6749877929688,443.3699951171875,443.6749877929688,443.6749877929688,47104.0,,,,,
2025-01-22 11:55:00-05:00,443.6839904785156,444.239990234375,443.6099853515625,444.2298889160156,444.2298889160156,93029.0,,,,,
2025-01-22 11:56:00-05:00,444.1950073242188,444.3399963378906,444.1099853515625,444.1749877929688,444.1749877929688,53109.0,,,,,
2025-01-22 11:57:00-05:00,444.239990234375,444.3299865722656,444.0,444.1799926757813,444.1799926757813,44524.0,,,,,
2025-01-22 11:58:00-05:00,444.1799926757813,444.4299926757813,444.1400146484375,444.25,444.25,36172.0,,,,,
2025-01-22 11:59:00-05:00,444.239990234375,444.4400024414063,444.1400146484375,444.260986328125,444.260986328125,59819.0,,,,,
2025-01-22 12:00:00-05:00,444.3699951171875,444.6000061035156,444.27099609375,444.360107421875,444.360107421875,69946.0,,,,,
2025-01-22 12:01:00-05:00,444.3699951171875,444.8949890136719,444.340087890625,444.8599853515625,444.8599853515625,58427.0,,,,,
2025-01-22 12:02:00-05:00,444.8900146484375,444.9500122070313,444.80999755859375,444.9200134277344,444.9200134277344,44205.0,,,,,
2025-01-22 12:03:00-05:00,444.9100036621094,444.9599914550781,444.6650085449219,444.6659851074219,444.6659851074219,36170.0,,,,,
2025-01-22 12:04:00-05:00,444.685791015625,445.0,444.55810546875,444.9400024414063,444.9400024414063,52639.0,,,,,
2025-01-22 12:05:00-05:00,444.8999938964844,444.9460144042969,444.80999755859375,444.8699951171875,444.8699951171875,32470.0,,,,,
2025-01-22 12:06:00-05:00,444.8949890136719,444.989990234375,444.7699890136719,444.93499755859375,444.93499755859375,30209.0,,,,,
2025-01-22 12:07:00-05:00,444.9100036621094,445.7900085449219,444.8699951171875,445.7900085449219,445.7900085449219,117251.0,,,,,
2025-01-22 12:08:00-05:00,445.75,445.9500122070313,445.4649963378906,445.7000122070313,445.7000122070313,67784.0,,,,,
2025-01-22 12:09:00-05:00,445.7000122070313,445.7000122070313,444.93499755859375,444.9591064453125,444.9591064453125,48537.0,,,,,
2025-01-22 12:10:00-05:00,444.9299926757813,445.4549865722656,444.9200134277344,445.1950073242188,445.1950073242188,34815.0,,,,,
2025-01-22 12:11:00-05:00,445.2105102539063,445.4198913574219,445.2105102539063,445.3399963378906,445.3399963378906,34593.0,,,,,
2025-01-22 12:12:00-05:00,445.3500061035156,445.7000122070313,445.30999755859375,445.5950012207031,445.5950012207031,37595.0,,,,,
2025-01-22 12:13:00-05:00,445.5950012207031,445.6600036621094,444.8699951171875,445.0499877929688,445.0499877929688,47283.0,,,,,
2025-01-22 12:14:00-05:00,445.010009765625,445.2799987792969,444.9800109863281,445.1000061035156,445.1000061035156,29089.0,,,,,
2025-01-22 12:15:00-05:00,445.2322082519531,445.65960693359375,445.1871032714844,445.5591125488281,445.5591125488281,40798.0,,,,,
2025-01-22 12:16:00-05:00,445.55999755859375,445.7900085449219,445.5499877929688,445.7200012207031,445.7200012207031,26748.0,,,,,
2025-01-22 12:17:00-05:00,445.7114868164063,445.80999755859375,445.5199890136719,445.6600036621094,445.6600036621094,29859.0,,,,,
2025-01-22 12:18:00-05:00,445.6664123535156,445.7000122070313,445.1207885742188,445.1207885742188,445.1207885742188,22637.0,,,,,
2025-01-22 12:19:00-05:00,445.1655883789063,445.3399963378906,444.9100036621094,445.1300048828125,445.1300048828125,41528.0,,,,,
2025-01-22 12:20:00-05:00,445.1700134277344,445.3599853515625,445.04010009765625,445.1600036621094,445.1600036621094,30621.0,,,,,
2025-01-22 12:21:00-05:00,445.2000122070313,445.25,444.75,444.9800109863281,444.9800109863281,46775.0,,,,,
2025-01-22 12:22:00-05:00,444.9549865722656,445.2127990722656,444.8699951171875,445.20220947265625,445.20220947265625,29471.0,,,,,
2025-01-22 12:23:00-05:00,445.2182922363281,445.2999877929688,444.9949951171875,445.2650146484375,445.2650146484375,23860.0,,,,,
2025-01-22 12:24:00-05:00,445.2200927734375,445.260009765625,445.0299987792969,445.0499877929688,445.0499877929688,22472.0,,,,,
2025-01-22 12:25:00-05:00,445.0433044433594,445.1050109863281,444.9400024414063,445.0299987792969,445.0299987792969,31298.0,,,,,
2025-01-22 12:26:00-05:00,445.0150146484375,445.0199890136719,444.8200073242188,444.8900146484375,444.8900146484375,32631.0,,,,,
2025-01-22 12:27:00-05:00,444.9400024414063,444.9599914550781,444.8299865722656,444.8700866699219,444.8700866699219,26747.0,,,,,
2025-01-22 12:28:00-05:00,444.8500061035156,444.8900146484375,444.7200012207031,444.7950134277344,444.7950134277344,36542.0,,,,,
2025-01-22 12:29:00-05:00,444.7701110839844,444.7904052734375,444.5700988769531,444.760009765625,444.760009765625,25162.0,,,,,
2025-01-22 12:30:00-05:00,444.739990234375,445.1000061035156,444.6600036621094,444.8999938964844,444.8999938964844,38844.0,,,,,
2025-01-22 12:31:00-05:00,444.9100036621094,445.0400085449219,444.8999938964844,444.9599914550781,444.9599914550781,22749.0,,,,,
2025-01-22 12:32:00-05:00,444.9549865722656,444.9700012207031,444.7325134277344,444.9200134277344,444.9200134277344,23992.0,,,,,
2025-01-22 12:33:00-05:00,444.8200073242188,444.9100036621094,444.7799987792969,444.7999877929688,444.7999877929688,32564.0,,,,,
2025-01-22 12:34:00-05:00,444.8699951171875,444.9508056640625,444.7000122070313,444.7250061035156,444.7250061035156,24238.0,,,,,
2025-01-22 12:35:00-05:00,444.7300109863281,445.1578979492188,444.6907958984375,445.0199890136719,445.0199890136719,35947.0,,,,,
2025-01-22 12:36:00-05:00,445.05999755859375,445.1099853515625,445.0086059570313,445.0899963378906,445.0899963378906,10135.0,,,,,
2025-01-22 12:37:00-05:00,445.0549926757813,445.0799865722656,444.8599853515625,444.989990234375,444.989990234375,40172.0,,,,,
2025-01-22 12:38:00-05:00,445.05999755859375,445.1700134277344,445.0,445.1400146484375,445.1400146484375,30727.0,,,,,
2025-01-22 12:39:00-05:00,445.1199951171875,445.2027893066406,445.0400085449219,445.1700134277344,445.1700134277344,17051.0,,,,,
2025-01-22 12:40:00-05:00,445.1900024414063,445.4100036621094,445.1814880371094,445.25,445.25,15465.0,,,,,
2025-01-22 12:41:00-05:00,445.239990234375,445.2799987792969,445.1908874511719,445.239990234375,445.239990234375,9797.0,,,,,
2025-01-22 12:42:00-05:00,445.25,445.25,445.0400085449219,445.1650085449219,445.1650085449219,24474.0,,,,,
2025-01-22 12:43:00-05:00,445.1394958496094,445.239990234375,445.0675048828125,445.1300048828125,445.1300048828125,19149.0,,,,,
2025-01-22 12:44:00-05:00,445.125,445.2200012207031,445.010009765625,445.1000061035156,445.1000061035156,17906.0,,,,,
2025-01-22 12:45:00-05:00,445.1000061035156,445.1564025878906,445.010009765625,445.0299987792969,445.0299987792969,32472.0,,,,,
2025-01-22 12:46:00-05:00,445.0499877929688,445.1199951171875,445.0300903320313,445.0950012207031,445.0950012207031,12299.0,,,,,
2025-01-22 12:47:00-05:00,445.1199951171875,445.341796875,445.1000061035156,445.3071899414063,445.3071899414063,20982.0,,,,,
2025-01-22 12:48:00-05:00,445.3250122070313,445.4500122070313,445.3250122070313,445.43499755859375,445.43499755859375,28106.0,,,,,
2025-01-22 12:49:00-05:00,445.43499755859375,445.5350036621094,445.4100036621094,445.4700012207031,445.4700012207031,70563.0,,,,,
2025-01-22 12:50:00-05:00,445.489990234375,445.6499938964844,445.489990234375,445.6400146484375,445.6400146484375,17526.0,,,,,
2025-01-22 12:51:00-05:00,445.6600036621094,445.6600036621094,445.5199890136719,445.5799865722656,445.5799865722656,19791.0,,,,,
2025-01-22 12:52:00-05:00,445.5916137695313,445.6950073242188,445.55999755859375,445.5650024414063,445.5650024414063,13989.0,,,,,
2025-01-22 12:53:00-05:00,445.5499877929688,445.7099914550781,445.5249938964844,445.70220947265625,445.70220947265625,11672.0,,,,,
2025-01-22 12:54:00-05:00,445.6700134277344,445.7900085449219,445.6401062011719,445.7807922363281,445.7807922363281,21922.0,,,,,
2025-01-22 12:55:00-05:00,445.760009765625,445.7796020507813,445.30999755859375,445.30999755859375,445.30999755859375,32866.0,,,,,
2025-01-22 12:56:00-05:00,445.3299865722656,445.409912109375,445.010009765625,445.0299987792969,445.0299987792969,35706.0,,,,,
2025-01-22 12:57:00-05:00,445.0299987792969,445.239990234375,445.0,445.1400146484375,445.1400146484375,32917.0,,,,,
2025-01-22 12:58:00-05:00,445.1300048828125,445.3599853515625,445.0799865722656,445.2900085449219,445.2900085449219,23397.0,,,,,
2025-01-22 12:59:00-05:00,445.2950134277344,445.3500061035156,445.1499938964844,445.3229064941406,445.3229064941406,14347.0,,,,,
