Datetime,Open,High,Low,Close,Adj Close,Volume,"('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')"
2025-01-23 10:05:00-05:00,225.50999450683597,225.50999450683597,225.2949981689453,225.4250030517578,225.4250030517578,171856.0,,,,,
2025-01-23 10:06:00-05:00,225.41000366210935,225.57000732421875,225.28970336914065,225.57000732421875,225.57000732421875,239812.0,,,,,
2025-01-23 10:07:00-05:00,225.55999755859372,225.8800048828125,225.55999755859372,225.81500244140625,225.81500244140625,205124.0,,,,,
2025-01-23 10:08:00-05:00,225.83990478515625,225.9900054931641,225.7899932861328,225.9199981689453,225.9199981689453,323027.0,,,,,
2025-01-23 10:09:00-05:00,225.9199981689453,226.01499938964844,225.80999755859372,225.83999633789065,225.83999633789065,229229.0,,,,,
2025-01-23 10:10:00-05:00,225.83999633789065,225.85989379882807,225.63999938964844,225.8000030517578,225.8000030517578,154750.0,,,,,
2025-01-23 10:11:00-05:00,225.8249969482422,225.9199066162109,225.5800018310547,225.6100006103516,225.6100006103516,134557.0,,,,,
2025-01-23 10:12:00-05:00,225.6100006103516,225.6999969482422,225.5500030517578,225.5800018310547,225.5800018310547,108253.0,,,,,
2025-01-23 10:13:00-05:00,225.57260131835935,225.97000122070312,225.5301055908203,225.82000732421875,225.82000732421875,166591.0,,,,,
2025-01-23 10:14:00-05:00,225.8300018310547,226.1000061035156,225.77999877929688,226.05999755859372,226.05999755859372,185595.0,,,,,
2025-01-23 10:15:00-05:00,226.05999755859372,226.2400054931641,226.0500030517578,226.18499755859372,226.18499755859372,176944.0,,,,,
2025-01-23 10:16:00-05:00,226.18499755859372,226.38999938964844,226.172607421875,226.3800048828125,226.3800048828125,242742.0,,,,,
2025-01-23 10:17:00-05:00,226.3699951171875,226.5500030517578,226.30999755859372,226.40020751953125,226.40020751953125,272716.0,,,,,
2025-01-23 10:18:00-05:00,226.41929626464844,226.6699981689453,226.3892974853516,226.6553955078125,226.6553955078125,171165.0,,,,,
2025-01-23 10:19:00-05:00,226.6374053955078,226.6997985839844,226.52999877929688,226.63499450683597,226.63499450683597,190850.0,,,,,
2025-01-23 10:20:00-05:00,226.6199951171875,226.75,226.58999633789065,226.6699981689453,226.6699981689453,159395.0,,,,,
2025-01-23 10:21:00-05:00,226.69000244140625,226.75999450683597,226.6199951171875,226.6750030517578,226.6750030517578,177490.0,,,,,
2025-01-23 10:22:00-05:00,226.66000366210935,226.67999267578125,226.3699951171875,226.6000061035156,226.6000061035156,175564.0,,,,,
2025-01-23 10:23:00-05:00,226.59500122070312,226.8000030517578,226.58999633789065,226.77999877929688,226.77999877929688,133818.0,,,,,
2025-01-23 10:24:00-05:00,226.7899932861328,227.02999877929688,226.7899932861328,226.8500061035156,226.8500061035156,319776.0,,,,,
2025-01-23 10:25:00-05:00,226.80999755859372,226.9900054931641,226.70199584960935,226.7250061035156,226.7250061035156,183672.0,,,,,
2025-01-23 10:26:00-05:00,226.7445068359375,226.75,226.2899932861328,226.3300018310547,226.3300018310547,171126.0,,,,,
2025-01-23 10:27:00-05:00,226.30999755859372,226.32000732421875,226.0800018310547,226.1150054931641,226.1150054931641,198623.0,,,,,
2025-01-23 10:28:00-05:00,226.1100006103516,226.17300415039065,225.9093017578125,225.91000366210935,225.91000366210935,208215.0,,,,,
2025-01-23 10:29:00-05:00,225.91000366210935,225.97999572753903,225.84500122070312,225.97000122070312,225.97000122070312,170255.0,,,,,
2025-01-23 10:30:00-05:00,225.96499633789065,226.19000244140625,225.8999938964844,226.08999633789065,226.08999633789065,207559.0,,,,,
2025-01-23 10:31:00-05:00,226.0800018310547,226.1199951171875,225.52999877929688,225.6000061035156,225.6000061035156,210981.0,,,,,
2025-01-23 10:32:00-05:00,225.6100006103516,225.80999755859372,225.55999755859372,225.7400054931641,225.7400054931641,136303.0,,,,,
2025-01-23 10:33:00-05:00,225.75999450683597,225.8878936767578,225.69000244140625,225.7489013671875,225.7489013671875,126008.0,,,,,
2025-01-23 10:34:00-05:00,225.7400054931641,225.82000732421875,225.5200042724609,225.7993011474609,225.7993011474609,118148.0,,,,,
2025-01-23 10:35:00-05:00,225.7899932861328,225.9499969482422,225.69070434570312,225.91000366210935,225.91000366210935,115904.0,,,,,
2025-01-23 10:36:00-05:00,225.91000366210935,225.97000122070312,225.8000030517578,225.8300018310547,225.8300018310547,89065.0,,,,,
2025-01-23 10:37:00-05:00,225.8300018310547,226.08999633789065,225.8300018310547,226.05999755859372,226.05999755859372,144451.0,,,,,
2025-01-23 10:38:00-05:00,226.0449981689453,226.1699981689453,225.97000122070312,226.1499938964844,226.1499938964844,149812.0,,,,,
2025-01-23 10:39:00-05:00,226.1499938964844,226.3625030517578,226.1499938964844,226.2400054931641,226.2400054931641,124776.0,,,,,
2025-01-23 10:40:00-05:00,226.3000030517578,226.3600006103516,226.2700042724609,226.3300018310547,226.3300018310547,117463.0,,,,,
2025-01-23 10:41:00-05:00,226.33999633789065,226.3699951171875,226.22000122070312,226.34500122070312,226.34500122070312,120412.0,,,,,
2025-01-23 10:42:00-05:00,226.3350067138672,226.35989379882807,226.22000122070312,226.22999572753903,226.22999572753903,55677.0,,,,,
2025-01-23 10:43:00-05:00,226.2100067138672,226.3500061035156,226.1199951171875,226.1499938964844,226.1499938964844,87531.0,,,,,
2025-01-23 10:44:00-05:00,226.1499938964844,226.22999572753903,226.125,226.1699981689453,226.1699981689453,64062.0,,,,,
2025-01-23 10:45:00-05:00,226.17999267578125,226.19000244140625,225.8699951171875,225.90789794921875,225.90789794921875,92065.0,,,,,
2025-01-23 10:46:00-05:00,225.8999938964844,225.97999572753903,225.8701019287109,225.97000122070312,225.97000122070312,67885.0,,,,,
2025-01-23 10:47:00-05:00,225.97000122070312,226.0951995849609,225.72999572753903,225.74099731445312,225.74099731445312,144328.0,,,,,
2025-01-23 10:48:00-05:00,225.72999572753903,225.9199981689453,225.72999572753903,225.78500366210935,225.78500366210935,50581.0,,,,,
2025-01-23 10:49:00-05:00,225.8096923828125,225.8800048828125,225.6407928466797,225.66000366210935,225.66000366210935,89494.0,,,,,
2025-01-23 10:50:00-05:00,225.66000366210935,225.7794952392578,225.6100006103516,225.72999572753903,225.72999572753903,92218.0,,,,,
2025-01-23 10:51:00-05:00,225.7400054931641,225.8289031982422,225.69000244140625,225.72430419921875,225.72430419921875,62225.0,,,,,
2025-01-23 10:52:00-05:00,225.7400054931641,225.83999633789065,225.69000244140625,225.7550048828125,225.7550048828125,280692.0,,,,,
2025-01-23 10:53:00-05:00,225.7400054931641,225.75,225.4499969482422,225.4501953125,225.4501953125,148780.0,,,,,
2025-01-23 10:54:00-05:00,225.44000244140625,225.4499969482422,225.2100067138672,225.26499938964844,225.26499938964844,119270.0,,,,,
2025-01-23 10:55:00-05:00,225.25999450683597,225.41000366210935,225.25,225.3950042724609,225.3950042724609,72984.0,,,,,
2025-01-23 10:56:00-05:00,225.3950042724609,225.41000366210935,225.1000061035156,225.16000366210935,225.16000366210935,144718.0,,,,,
2025-01-23 10:57:00-05:00,225.1699981689453,225.25,225.13999938964844,225.1703948974609,225.1703948974609,78665.0,,,,,
2025-01-23 10:58:00-05:00,225.18499755859372,225.2899932861328,225.18499755859372,225.28500366210935,225.28500366210935,79616.0,,,,,
2025-01-23 10:59:00-05:00,225.28500366210935,225.41000366210935,225.27479553222656,225.3242034912109,225.3242034912109,87721.0,,,,,
2025-01-23 11:00:00-05:00,225.3336944580078,225.3500061035156,225.0800018310547,225.2700042724609,225.2700042724609,110997.0,,,,,
2025-01-23 11:01:00-05:00,225.2700042724609,225.41000366210935,225.11399841308597,225.375,225.375,104130.0,,,,,
2025-01-23 11:02:00-05:00,225.375,225.38999938964844,225.17999267578125,225.33999633789065,225.33999633789065,70007.0,,,,,
2025-01-23 11:03:00-05:00,225.3401031494141,225.3699951171875,225.1699981689453,225.1699981689453,225.1699981689453,69036.0,,,,,
2025-01-23 11:04:00-05:00,225.1499938964844,225.32000732421875,225.13999938964844,225.2400054931641,225.2400054931641,59164.0,,,,,
2025-01-23 11:05:00-05:00,225.25999450683597,225.27999877929688,225.1300048828125,225.21499633789065,225.21499633789065,103955.0,,,,,
2025-01-23 11:06:00-05:00,225.2100067138672,225.2191925048828,225.01319885253903,225.01319885253903,225.01319885253903,104056.0,,,,,
2025-01-23 11:07:00-05:00,225.0200042724609,225.1300048828125,225.0,225.07000732421875,225.07000732421875,136066.0,,,,,
2025-01-23 11:08:00-05:00,225.05999755859372,225.05999755859372,224.8000030517578,224.8000030517578,224.8000030517578,165881.0,,,,,
2025-01-23 11:09:00-05:00,224.80999755859372,224.9398956298828,224.75,224.8999938964844,224.8999938964844,123438.0,,,,,
2025-01-23 11:10:00-05:00,224.8999938964844,224.9199981689453,224.8101043701172,224.8500061035156,224.8500061035156,77791.0,,,,,
2025-01-23 11:12:00-05:00,225.00999450683597,225.0200042724609,224.8999938964844,224.92010498046875,224.92010498046875,243421.0,,,,,
2025-01-23 11:13:00-05:00,224.9149932861328,225.1499938964844,224.875,225.1499938964844,225.1499938964844,108762.0,,,,,
2025-01-23 11:14:00-05:00,225.1300048828125,225.16000366210935,224.9358062744141,224.9499969482422,224.9499969482422,113692.0,,,,,
2025-01-23 11:15:00-05:00,224.9499969482422,224.9499969482422,224.6699981689453,224.72000122070312,224.72000122070312,142120.0,,,,,
2025-01-23 11:16:00-05:00,224.72000122070312,224.75,224.58349609375,224.6699981689453,224.6699981689453,125687.0,,,,,
2025-01-23 11:17:00-05:00,224.6699981689453,224.69000244140625,224.52999877929688,224.68499755859372,224.68499755859372,90364.0,,,,,
2025-01-23 11:18:00-05:00,224.68499755859372,224.7400054931641,224.5399932861328,224.6000061035156,224.6000061035156,73065.0,,,,,
2025-01-23 11:19:00-05:00,224.6100006103516,224.6199951171875,224.50999450683597,224.5395050048828,224.5395050048828,67674.0,,,,,
2025-01-23 11:20:00-05:00,224.53819274902344,224.5998992919922,224.3800048828125,224.50999450683597,224.50999450683597,139916.0,,,,,
2025-01-23 11:21:00-05:00,224.49240112304688,224.6999969482422,224.47000122070312,224.63999938964844,224.63999938964844,94525.0,,,,,
2025-01-23 11:22:00-05:00,224.6499938964844,224.7198944091797,224.6100006103516,224.71600341796875,224.71600341796875,54210.0,,,,,
2025-01-23 11:23:00-05:00,224.72000122070312,224.75,224.56170654296875,224.6968994140625,224.6968994140625,90904.0,,,,,
2025-01-23 11:24:00-05:00,224.71139526367188,224.77999877929688,224.6999969482422,224.6999969482422,224.6999969482422,88311.0,,,,,
2025-01-23 11:25:00-05:00,224.69000244140625,224.8999938964844,224.69000244140625,224.7899932861328,224.7899932861328,182376.0,,,,,
2025-01-23 11:26:00-05:00,224.78619384765625,224.97000122070312,224.7100067138672,224.94000244140625,224.94000244140625,88106.0,,,,,
2025-01-23 11:27:00-05:00,224.9308013916016,225.09939575195312,224.91000366210935,225.07000732421875,225.07000732421875,148394.0,,,,,
2025-01-23 11:28:00-05:00,225.0601959228516,225.22000122070312,225.0200042724609,225.1663055419922,225.1663055419922,118920.0,,,,,
2025-01-23 11:29:00-05:00,225.1999969482422,225.1999969482422,225.0800018310547,225.1750030517578,225.1750030517578,87240.0,,,,,
2025-01-23 11:30:00-05:00,225.16000366210935,225.19500732421875,225.05999755859372,225.08999633789065,225.08999633789065,65192.0,,,,,
2025-01-23 11:31:00-05:00,225.08999633789065,225.1699981689453,224.97999572753903,224.9900054931641,224.9900054931641,134108.0,,,,,
2025-01-23 11:32:00-05:00,224.9900054931641,225.0,224.7100067138672,224.716796875,224.716796875,97687.0,,,,,
2025-01-23 11:33:00-05:00,224.6999969482422,224.72000122070312,224.4600067138672,224.5399932861328,224.5399932861328,126515.0,,,,,
2025-01-23 11:34:00-05:00,224.5399932861328,224.5998992919922,224.4600067138672,224.4900054931641,224.4900054931641,104506.0,,,,,
2025-01-23 11:35:00-05:00,224.4900054931641,224.52999877929688,224.30999755859372,224.33799743652344,224.33799743652344,129071.0,,,,,
2025-01-23 11:36:00-05:00,224.33999633789065,224.4550018310547,224.2158050537109,224.23049926757807,224.23049926757807,140142.0,,,,,
2025-01-23 11:37:00-05:00,224.2100067138672,224.3999938964844,224.12130737304688,224.35499572753903,224.35499572753903,181211.0,,,,,
2025-01-23 11:38:00-05:00,224.3500061035156,224.3600006103516,224.24740600585935,224.3119964599609,224.3119964599609,72782.0,,,,,
2025-01-23 11:39:00-05:00,224.32000732421875,224.41000366210935,224.30999755859372,224.3300018310547,224.3300018310547,63316.0,,,,,
2025-01-23 11:40:00-05:00,224.3300018310547,224.57989501953125,224.30999755859372,224.55999755859372,224.55999755859372,104416.0,,,,,
2025-01-23 11:41:00-05:00,224.55999755859372,224.5699005126953,224.4600982666016,224.4949951171875,224.4949951171875,60102.0,,,,,
2025-01-23 11:42:00-05:00,224.4701995849609,224.52999877929688,224.44000244140625,224.4949951171875,224.4949951171875,67668.0,,,,,
2025-01-23 11:43:00-05:00,224.48629760742188,224.5901031494141,224.4499969482422,224.47000122070312,224.47000122070312,75381.0,,,,,
2025-01-23 11:44:00-05:00,224.5,224.50999450683597,224.35130310058597,224.42999267578125,224.42999267578125,65894.0,,,,,
2025-01-23 11:45:00-05:00,224.4499969482422,224.58999633789065,224.41000366210935,224.5220947265625,224.5220947265625,80225.0,,,,,
2025-01-23 11:46:00-05:00,224.52999877929688,224.5399932861328,224.30999755859372,224.32000732421875,224.32000732421875,88918.0,,,,,
2025-01-23 11:47:00-05:00,224.3300018310547,224.47999572753903,224.32200622558597,224.4550018310547,224.4550018310547,57546.0,,,,,
2025-01-23 11:48:00-05:00,224.4501037597656,224.4600067138672,224.25999450683597,224.2899932861328,224.2899932861328,60905.0,,,,,
2025-01-23 11:49:00-05:00,224.3000030517578,224.33050537109372,224.25,224.32000732421875,224.32000732421875,72396.0,,,,,
2025-01-23 11:50:00-05:00,224.32000732421875,224.37049865722656,224.2400054931641,224.25,224.25,62640.0,,,,,
2025-01-23 11:51:00-05:00,224.2550048828125,224.2700042724609,223.9499969482422,223.9600067138672,223.9600067138672,197604.0,,,,,
2025-01-23 11:52:00-05:00,223.9521942138672,223.97000122070312,223.80999755859372,223.8800048828125,223.8800048828125,150979.0,,,,,
2025-01-23 11:53:00-05:00,223.88499450683597,223.9499969482422,223.8350067138672,223.8800048828125,223.8800048828125,87598.0,,,,,
2025-01-23 11:54:00-05:00,223.8800048828125,224.0,223.8800048828125,223.9199981689453,223.9199981689453,81749.0,,,,,
2025-01-23 11:55:00-05:00,223.9199981689453,223.97999572753903,223.8800048828125,223.90089416503903,223.90089416503903,55259.0,,,,,
2025-01-23 11:56:00-05:00,223.8999938964844,224.00999450683597,223.8500061035156,223.9900054931641,223.9900054931641,67255.0,,,,,
2025-01-23 11:57:00-05:00,223.9900054931641,224.19500732421875,223.9600067138672,224.1199951171875,224.1199951171875,124468.0,,,,,
2025-01-23 11:58:00-05:00,224.1300048828125,224.17230224609372,224.0751953125,224.1100006103516,224.1100006103516,39349.0,,,,,
2025-01-23 11:59:00-05:00,224.1100006103516,224.1300048828125,223.91000366210935,224.0399932861328,224.0399932861328,84190.0,,,,,
2025-01-23 12:00:00-05:00,224.05999755859372,224.1585998535156,223.993896484375,224.0200042724609,224.0200042724609,76430.0,,,,,
2025-01-23 12:01:00-05:00,224.0207061767578,224.05499267578125,223.9980010986328,224.00999450683597,224.00999450683597,68388.0,,,,,
2025-01-23 12:02:00-05:00,224.00950622558597,224.0749969482422,223.8800048828125,223.88999938964844,223.88999938964844,78759.0,,,,,
2025-01-23 12:03:00-05:00,223.88999938964844,223.88999938964844,223.58999633789065,223.63999938964844,223.63999938964844,123680.0,,,,,
2025-01-23 12:04:00-05:00,223.6495056152344,223.6499938964844,223.3856964111328,223.4199981689453,223.4199981689453,141728.0,,,,,
2025-01-23 12:05:00-05:00,223.42999267578125,223.7100067138672,223.41000366210935,223.6100006103516,223.6100006103516,88893.0,,,,,
2025-01-23 12:06:00-05:00,223.63949584960935,223.7100067138672,223.57000732421875,223.6699981689453,223.6699981689453,50663.0,,,,,
2025-01-23 12:07:00-05:00,223.6699981689453,223.75,223.6349029541016,223.7400054931641,223.7400054931641,60541.0,,,,,
2025-01-23 12:08:00-05:00,223.7400054931641,223.8999938964844,223.72630310058597,223.8520050048828,223.8520050048828,223775.0,,,,,
2025-01-23 12:09:00-05:00,223.85499572753903,223.92999267578125,223.75999450683597,223.92990112304688,223.92990112304688,85424.0,,,,,
2025-01-23 12:10:00-05:00,223.9149932861328,223.92999267578125,223.81500244140625,223.82000732421875,223.82000732421875,58924.0,,,,,
2025-01-23 12:11:00-05:00,223.81500244140625,223.97999572753903,223.7852935791016,223.9499969482422,223.9499969482422,64461.0,,,,,
2025-01-23 12:12:00-05:00,223.9499969482422,223.96499633789065,223.88999938964844,223.92999267578125,223.92999267578125,46392.0,,,,,
2025-01-23 12:13:00-05:00,223.9199981689453,224.1100006103516,223.8800048828125,224.10989379882807,224.10989379882807,66575.0,,,,,
2025-01-23 12:14:00-05:00,224.0825958251953,224.10989379882807,224.00999450683597,224.10989379882807,224.10989379882807,48225.0,,,,,
2025-01-23 12:15:00-05:00,224.10110473632807,224.1300048828125,223.9001007080078,223.9900054931641,223.9900054931641,146483.0,,,,,
2025-01-23 12:16:00-05:00,223.97999572753903,224.0500030517578,223.92100524902344,223.97000122070312,223.97000122070312,56289.0,,,,,
2025-01-23 12:17:00-05:00,223.95159912109372,223.9900054931641,223.8300018310547,223.9199981689453,223.9199981689453,275524.0,,,,,
2025-01-23 12:18:00-05:00,223.9199981689453,223.9199981689453,223.77999877929688,223.860107421875,223.860107421875,43937.0,,,,,
2025-01-23 12:19:00-05:00,223.8600006103516,223.8600006103516,223.7998962402344,223.8500061035156,223.8500061035156,43324.0,,,,,
2025-01-23 12:20:00-05:00,223.8600006103516,223.8999938964844,223.8000030517578,223.88479614257807,223.88479614257807,44821.0,,,,,
2025-01-23 12:21:00-05:00,223.88519287109372,223.9149932861328,223.75,223.75999450683597,223.75999450683597,50435.0,,,,,
2025-01-23 12:22:00-05:00,223.75999450683597,223.8000030517578,223.6300048828125,223.6352996826172,223.6352996826172,91638.0,,,,,
2025-01-23 12:23:00-05:00,223.6300048828125,223.72999572753903,223.57090759277344,223.59750366210935,223.59750366210935,76444.0,,,,,
2025-01-23 12:24:00-05:00,223.5800018310547,223.58999633789065,223.5,223.53500366210935,223.53500366210935,57109.0,,,,,
2025-01-23 12:25:00-05:00,223.53469848632807,223.5699005126953,223.4850006103516,223.5500030517578,223.5500030517578,52856.0,,,,,
2025-01-23 12:26:00-05:00,223.5558013916016,223.61990356445312,223.5200042724609,223.58999633789065,223.58999633789065,50698.0,,,,,
2025-01-23 12:27:00-05:00,223.58999633789065,223.63499450683597,223.52999877929688,223.58999633789065,223.58999633789065,57507.0,,,,,
2025-01-23 12:28:00-05:00,223.5800018310547,223.6905059814453,223.57000732421875,223.63999938964844,223.63999938964844,68636.0,,,,,
2025-01-23 12:29:00-05:00,223.6450042724609,223.6649932861328,223.57000732421875,223.57000732421875,223.57000732421875,69734.0,,,,,
2025-01-23 12:30:00-05:00,223.56500244140625,223.58990478515625,223.4600067138672,223.47000122070312,223.47000122070312,82986.0,,,,,
2025-01-23 12:31:00-05:00,223.48069763183597,223.48069763183597,223.32000732421875,223.3905029296875,223.3905029296875,124404.0,,,,,
2025-01-23 12:32:00-05:00,223.38999938964844,223.6000061035156,223.38999938964844,223.5200042724609,223.5200042724609,117989.0,,,,,
2025-01-23 12:33:00-05:00,223.5299072265625,223.52999877929688,223.3999938964844,223.43960571289065,223.43960571289065,120447.0,,,,,
2025-01-23 12:34:00-05:00,223.44000244140625,223.5050048828125,223.42999267578125,223.5,223.5,48592.0,,,,,
2025-01-23 12:35:00-05:00,223.5099029541016,223.5099029541016,223.38999938964844,223.42999267578125,223.42999267578125,48145.0,,,,,
2025-01-23 12:36:00-05:00,223.4304962158203,223.4394989013672,223.33999633789065,223.3500061035156,223.3500061035156,90371.0,,,,,
2025-01-23 12:37:00-05:00,223.3553924560547,223.38999938964844,223.27999877929688,223.37989807128903,223.37989807128903,117191.0,,,,,
2025-01-23 12:38:00-05:00,223.3699951171875,223.3800048828125,223.25,223.25999450683597,223.25999450683597,45665.0,,,,,
2025-01-23 12:39:00-05:00,223.25999450683597,223.28990173339844,223.19000244140625,223.1999969482422,223.1999969482422,426947.0,,,,,
2025-01-23 12:40:00-05:00,223.19500732421875,223.2749938964844,223.19500732421875,223.24710083007807,223.24710083007807,65914.0,,,,,
2025-01-23 12:41:00-05:00,223.25999450683597,223.25999450683597,223.2100067138672,223.22000122070312,223.22000122070312,49790.0,,,,,
2025-01-23 12:42:00-05:00,223.22999572753903,223.3500061035156,223.22999572753903,223.25999450683597,223.25999450683597,66633.0,,,,,
2025-01-23 12:43:00-05:00,223.2794952392578,223.32000732421875,223.2550048828125,223.2899932861328,223.2899932861328,47117.0,,,,,
2025-01-23 12:44:00-05:00,223.27999877929688,223.47000122070312,223.27999877929688,223.42999267578125,223.42999267578125,94632.0,,,,,
2025-01-23 12:45:00-05:00,223.41000366210935,223.4149932861328,223.30999755859372,223.3800048828125,223.3800048828125,44749.0,,,,,
2025-01-23 12:46:00-05:00,223.3800048828125,223.5,223.3699951171875,223.47000122070312,223.47000122070312,52548.0,,,,,
2025-01-23 12:47:00-05:00,223.47000122070312,223.52999877929688,223.4499969482422,223.5099029541016,223.5099029541016,72772.0,,,,,
2025-01-23 12:48:00-05:00,223.50999450683597,223.52999877929688,223.44000244140625,223.4600067138672,223.4600067138672,51124.0,,,,,
2025-01-23 12:49:00-05:00,223.46499633789065,223.47999572753903,223.38999938964844,223.4792938232422,223.4792938232422,57215.0,,,,,
2025-01-23 12:50:00-05:00,223.47999572753903,223.47999572753903,223.38999938964844,223.42010498046875,223.42010498046875,38160.0,,,,,
2025-01-23 12:51:00-05:00,223.4199981689453,223.57000732421875,223.4199981689453,223.55999755859372,223.55999755859372,70484.0,,,,,
2025-01-23 12:52:00-05:00,223.5500030517578,223.61990356445312,223.5200042724609,223.5399932861328,223.5399932861328,56772.0,,,,,
2025-01-23 12:53:00-05:00,223.5399932861328,223.63999938964844,223.52999877929688,223.5894012451172,223.5894012451172,67124.0,,,,,
2025-01-23 12:54:00-05:00,223.59930419921875,223.67990112304688,223.58999633789065,223.63999938964844,223.63999938964844,61783.0,,,,,
2025-01-23 12:55:00-05:00,223.6499938964844,223.6499938964844,223.55999755859372,223.6300048828125,223.6300048828125,61663.0,,,,,
2025-01-23 12:56:00-05:00,223.6300048828125,223.6692047119141,223.58999633789065,223.5997009277344,223.5997009277344,46667.0,,,,,
2025-01-23 12:57:00-05:00,223.58050537109372,223.67999267578125,223.5399932861328,223.6300048828125,223.6300048828125,1105788.0,,,,,
2025-01-23 12:58:00-05:00,223.63999938964844,223.72000122070312,223.6100006103516,223.6999969482422,223.6999969482422,53581.0,,,,,
