Datetime,Open,High,Low,Close,Adj Close,Volume
2025-01-21 10:25:00-05:00,137.8800048828125,138.1699981689453,137.8800048828125,138.1199951171875,138.1199951171875,345133
2025-01-21 10:26:00-05:00,138.11500549316406,138.28500366210938,138.02999877929688,138.18499755859375,138.18499755859375,327898
2025-01-21 10:27:00-05:00,138.18899536132812,138.47999572753906,138.17999267578125,138.39999389648438,138.39999389648438,381385
2025-01-21 10:28:00-05:00,138.39999389648438,138.52000427246094,138.3800048828125,138.41000366210938,138.41000366210938,399184
2025-01-21 10:29:00-05:00,138.40060424804688,138.52000427246094,138.39999389648438,138.5166015625,138.5166015625,238469
2025-01-21 10:30:00-05:00,138.50999450683594,138.5395965576172,138.33999633789062,138.47000122070312,138.47000122070312,341406
2025-01-21 10:31:00-05:00,138.47979736328125,138.50999450683594,138.27999877929688,138.36000061035156,138.36000061035156,283474
2025-01-21 10:32:00-05:00,138.35000610351562,138.52000427246094,138.1501007080078,138.2100067138672,138.2100067138672,306429
2025-01-21 10:33:00-05:00,138.19000244140625,138.47999572753906,138.19000244140625,138.4600067138672,138.4600067138672,209772
2025-01-21 10:34:00-05:00,138.3800048828125,138.49000549316406,138.32000732421875,138.3800048828125,138.3800048828125,197458
2025-01-21 10:35:00-05:00,138.38510131835938,138.38510131835938,138.23370361328125,138.27000427246094,138.27000427246094,194067
2025-01-21 10:36:00-05:00,138.25,138.2899932861328,138.1300048828125,138.1999969482422,138.1999969482422,226810
2025-01-21 10:37:00-05:00,138.2100067138672,138.36000061035156,138.19000244140625,138.33200073242188,138.33200073242188,220741
2025-01-21 10:38:00-05:00,138.33990478515625,138.4199981689453,138.32000732421875,138.41000366210938,138.41000366210938,218986
2025-01-21 10:39:00-05:00,138.4199981689453,138.5500030517578,138.4149932861328,138.52999877929688,138.52999877929688,310003
2025-01-21 10:40:00-05:00,138.52999877929688,138.69000244140625,138.49000549316406,138.69000244140625,138.69000244140625,287293
2025-01-21 10:41:00-05:00,138.69000244140625,138.69500732421875,138.5500030517578,138.69500732421875,138.69500732421875,256413
2025-01-21 10:42:00-05:00,138.69000244140625,138.8300018310547,138.62010192871094,138.78050231933594,138.78050231933594,348253
2025-01-21 10:43:00-05:00,138.8000030517578,139.05999755859375,138.77499389648438,139.02999877929688,139.02999877929688,544383
2025-01-21 10:44:00-05:00,139.02499389648438,139.139892578125,138.92860412597656,138.9499969482422,138.9499969482422,385798
2025-01-21 10:45:00-05:00,138.97000122070312,139.0500030517578,138.77000427246094,138.8249969482422,138.8249969482422,397075
2025-01-21 10:46:00-05:00,138.82940673828125,138.8498992919922,138.63009643554688,138.65499877929688,138.65499877929688,268910
2025-01-21 10:47:00-05:00,138.6501007080078,138.91000366210938,138.57000732421875,138.88999938964844,138.88999938964844,319842
2025-01-21 10:48:00-05:00,138.88999938964844,139.0500030517578,138.88999938964844,138.92010498046875,138.92010498046875,316428
2025-01-21 10:49:00-05:00,138.9423065185547,138.9550018310547,138.64999389648438,138.69000244140625,138.69000244140625,249149
2025-01-21 10:50:00-05:00,138.68600463867188,138.77999877929688,138.64999389648438,138.75,138.75,231242
2025-01-21 10:51:00-05:00,138.75,138.86000061035156,138.69000244140625,138.70599365234375,138.70599365234375,204225
2025-01-21 10:52:00-05:00,138.7001953125,138.75999450683594,138.4600067138672,138.75999450683594,138.75999450683594,353714
2025-01-21 10:53:00-05:00,138.75990295410156,138.9499969482422,138.7100067138672,138.92999267578125,138.92999267578125,308149
2025-01-21 10:54:00-05:00,138.93499755859375,139.0449981689453,138.85009765625,139.01089477539062,139.01089477539062,336658
2025-01-21 10:55:00-05:00,139.0,139.00999450683594,138.8300018310547,138.83999633789062,138.83999633789062,205458
2025-01-21 10:56:00-05:00,138.85000610351562,138.9801025390625,138.8000030517578,138.9801025390625,138.9801025390625,188693
2025-01-21 10:57:00-05:00,138.98500061035156,139.0500030517578,138.91000366210938,139.0,139.0,268173
2025-01-21 10:58:00-05:00,138.99000549316406,139.10000610351562,138.97999572753906,139.02000427246094,139.02000427246094,316769
2025-01-21 10:59:00-05:00,139.02999877929688,139.08999633789062,138.88999938964844,138.90499877929688,138.90499877929688,202477
2025-01-21 11:00:00-05:00,138.91000366210938,138.91000366210938,138.72000122070312,138.77139282226562,138.77139282226562,305433
2025-01-21 11:01:00-05:00,138.77000427246094,138.8000030517578,138.625,138.79989624023438,138.79989624023438,275634
2025-01-21 11:02:00-05:00,138.8000030517578,138.8654022216797,138.64999389648438,138.66000366210938,138.66000366210938,212753
2025-01-21 11:03:00-05:00,138.64999389648438,138.77000427246094,138.6300048828125,138.75999450683594,138.75999450683594,227358
2025-01-21 11:04:00-05:00,138.75999450683594,138.80499267578125,138.72000122070312,138.7301025390625,138.7301025390625,142796
2025-01-21 11:05:00-05:00,138.75,138.9600067138672,138.7449951171875,138.87989807128906,138.87989807128906,224108
2025-01-21 11:06:00-05:00,138.87100219726562,138.9550018310547,138.85499572753906,138.89999389648438,138.89999389648438,141887
2025-01-21 11:07:00-05:00,138.91000366210938,138.94000244140625,138.85000610351562,138.93499755859375,138.93499755859375,129274
2025-01-21 11:08:00-05:00,138.94400024414062,139.19000244140625,138.94000244140625,139.1699981689453,139.1699981689453,353770
2025-01-21 11:09:00-05:00,139.16000366210938,139.1699981689453,139.0449981689453,139.09500122070312,139.09500122070312,246005
2025-01-21 11:10:00-05:00,139.08999633789062,139.1699981689453,138.9499969482422,139.04989624023438,139.04989624023438,327725
2025-01-21 11:11:00-05:00,139.0489044189453,139.11500549316406,139.00999450683594,139.11500549316406,139.11500549316406,185411
2025-01-21 11:12:00-05:00,139.110107421875,139.1300048828125,138.9499969482422,139.02499389648438,139.02499389648438,0
2025-01-21 11:13:00-05:00,139.02000427246094,139.13999938964844,139.02000427246094,139.10000610351562,139.10000610351562,140288
2025-01-21 11:14:00-05:00,139.08999633789062,139.1699981689453,139.0500946044922,139.10499572753906,139.10499572753906,157055
2025-01-21 11:15:00-05:00,139.11000061035156,139.1999969482422,139.04010009765625,139.19949340820312,139.19949340820312,246041
2025-01-21 11:16:00-05:00,139.19500732421875,139.22000122070312,139.02999877929688,139.1300048828125,139.1300048828125,211779
2025-01-21 11:17:00-05:00,139.11000061035156,139.1199951171875,138.97999572753906,139.01499938964844,139.01499938964844,19097360
2025-01-21 11:18:00-05:00,139.01499938964844,139.0399932861328,138.9199981689453,138.96009826660156,138.96009826660156,0
2025-01-21 11:19:00-05:00,138.9738006591797,139.05999755859375,138.9600067138672,139.0399932861328,139.0399932861328,104929
2025-01-21 11:20:00-05:00,139.0399932861328,139.1699981689453,139.0113067626953,139.1649932861328,139.1649932861328,187425
2025-01-21 11:21:00-05:00,139.15499877929688,139.2100067138672,139.09500122070312,139.13999938964844,139.13999938964844,189169
2025-01-21 11:22:00-05:00,138.98109436035156,139.1699981689453,138.91000366210938,138.98109436035156,138.98109436035156,163525
2025-01-21 11:23:00-05:00,138.97999572753906,139.02999877929688,138.94000244140625,138.9951934814453,138.9951934814453,106619
2025-01-21 11:24:00-05:00,139.0,139.0,138.80999755859375,138.8876953125,138.8876953125,184986
2025-01-21 11:25:00-05:00,138.88999938964844,138.9499969482422,138.84010314941406,138.88999938964844,138.88999938964844,163635
2025-01-21 11:26:00-05:00,138.86500549316406,138.89999389648438,138.77999877929688,138.82989501953125,138.82989501953125,191072
2025-01-21 11:27:00-05:00,138.81500244140625,138.88999938964844,138.81500244140625,138.88999938964844,138.88999938964844,95092
2025-01-21 11:28:00-05:00,138.88499450683594,139.0800018310547,138.85009765625,139.07899475097656,139.07899475097656,146189
2025-01-21 11:29:00-05:00,139.0749969482422,139.10000610351562,138.8300018310547,138.97999572753906,138.97999572753906,150958
2025-01-21 11:30:00-05:00,138.9700927734375,138.99000549316406,138.86000061035156,138.8885040283203,138.8885040283203,96282
2025-01-21 11:31:00-05:00,138.88999938964844,139.02999877929688,138.88499450683594,138.92999267578125,138.92999267578125,131412
2025-01-21 11:32:00-05:00,138.92999267578125,138.97999572753906,138.86000061035156,138.87649536132812,138.87649536132812,88258
2025-01-21 11:33:00-05:00,138.8800048828125,138.8800048828125,138.77000427246094,138.82000732421875,138.82000732421875,183529
2025-01-21 11:34:00-05:00,138.81500244140625,138.90499877929688,138.77999877929688,138.90499877929688,138.90499877929688,108256
2025-01-21 11:35:00-05:00,138.90499877929688,139.0,138.8699951171875,138.9477996826172,138.9477996826172,194229
2025-01-21 11:36:00-05:00,138.9499053955078,138.97000122070312,138.5800018310547,138.60740661621094,138.60740661621094,254136
2025-01-21 11:37:00-05:00,138.59500122070312,138.60000610351562,138.3300018310547,138.4049072265625,138.4049072265625,306590
2025-01-21 11:38:00-05:00,138.41000366210938,138.58999633789062,138.37649536132812,138.56900024414062,138.56900024414062,190692
2025-01-21 11:39:00-05:00,138.5659942626953,138.57000732421875,138.4499969482422,138.47000122070312,138.47000122070312,147521
2025-01-21 11:40:00-05:00,138.47999572753906,138.5363006591797,138.44000244140625,138.45140075683594,138.45140075683594,148665
2025-01-21 11:41:00-05:00,138.4499969482422,138.52999877929688,138.39999389648438,138.52000427246094,138.52000427246094,215044
2025-01-21 11:42:00-05:00,138.52499389648438,138.89999389648438,138.52499389648438,138.83999633789062,138.83999633789062,361215
2025-01-21 11:43:00-05:00,138.83999633789062,138.89999389648438,138.75,138.80999755859375,138.80999755859375,156026
2025-01-21 11:44:00-05:00,138.82000732421875,138.85000610351562,138.72999572753906,138.77999877929688,138.77999877929688,140339
2025-01-21 11:45:00-05:00,138.7899932861328,138.89999389648438,138.74000549316406,138.8791046142578,138.8791046142578,143601
2025-01-21 11:46:00-05:00,138.8751983642578,138.9499053955078,138.85000610351562,138.86000061035156,138.86000061035156,148571
2025-01-21 11:47:00-05:00,138.8699951171875,138.92999267578125,138.8000030517578,138.9250030517578,138.9250030517578,128877
2025-01-21 11:48:00-05:00,138.92990112304688,138.9600067138672,138.89999389648438,138.9199981689453,138.9199981689453,109870
2025-01-21 11:49:00-05:00,138.92999267578125,138.98989868164062,138.91000366210938,138.94500732421875,138.94500732421875,81875
2025-01-21 11:50:00-05:00,138.92999267578125,139.07989501953125,138.92999267578125,139.02999877929688,139.02999877929688,229917
2025-01-21 11:51:00-05:00,139.0399932861328,139.31370544433594,139.02499389648438,139.30999755859375,139.30999755859375,370585
2025-01-21 11:52:00-05:00,139.30499267578125,139.49000549316406,139.2899932861328,139.44000244140625,139.44000244140625,397879
2025-01-21 11:53:00-05:00,139.36000061035156,139.48199462890625,139.35000610351562,139.36000061035156,139.36000061035156,222422
2025-01-21 11:54:00-05:00,139.36000061035156,139.42999267578125,139.3000030517578,139.3101043701172,139.3101043701172,210395
2025-01-21 11:55:00-05:00,139.31979370117188,139.3699951171875,139.22000122070312,139.27000427246094,139.27000427246094,181608
2025-01-21 11:56:00-05:00,139.27999877929688,139.35690307617188,139.2259063720703,139.30999755859375,139.30999755859375,158904
2025-01-21 11:57:00-05:00,139.30999755859375,139.3300018310547,139.16290283203125,139.19000244140625,139.19000244140625,130366
2025-01-21 11:58:00-05:00,139.18499755859375,139.22999572753906,139.1699981689453,139.22000122070312,139.22000122070312,114714
2025-01-21 11:59:00-05:00,139.21009826660156,139.35000610351562,139.2050018310547,139.25999450683594,139.25999450683594,183500
2025-01-21 12:00:00-05:00,139.2449951171875,139.25999450683594,139.00010681152344,139.08999633789062,139.08999633789062,216203
2025-01-21 12:01:00-05:00,139.10000610351562,139.1199951171875,139.02000427246094,139.07000732421875,139.07000732421875,142460
2025-01-21 12:02:00-05:00,139.07009887695312,139.13999938964844,138.99000549316406,139.00999450683594,139.00999450683594,154070
2025-01-21 12:03:00-05:00,139.00010681152344,139.22999572753906,138.99000549316406,139.22900390625,139.22900390625,135218
2025-01-21 12:04:00-05:00,139.22999572753906,139.2949981689453,139.13999938964844,139.25999450683594,139.25999450683594,192142
2025-01-21 12:05:00-05:00,139.25999450683594,139.2899932861328,139.11000061035156,139.125,139.125,140049
2025-01-21 12:06:00-05:00,139.1239013671875,139.16000366210938,139.0800018310547,139.09890747070312,139.09890747070312,101346
2025-01-21 12:07:00-05:00,139.0919952392578,139.2480926513672,139.08999633789062,139.2449951171875,139.2449951171875,109111
2025-01-21 12:08:00-05:00,139.24609375,139.25,139.17999267578125,139.21009826660156,139.21009826660156,123999
2025-01-21 12:09:00-05:00,139.22000122070312,139.22000122070312,139.05999755859375,139.0800018310547,139.0800018310547,123342
2025-01-21 12:10:00-05:00,139.08999633789062,139.1999969482422,139.05999755859375,139.11000061035156,139.11000061035156,142602
2025-01-21 12:11:00-05:00,139.11000061035156,139.19000244140625,139.10499572753906,139.16000366210938,139.16000366210938,79634
2025-01-21 12:12:00-05:00,139.16000366210938,139.1768035888672,139.08999633789062,139.11000061035156,139.11000061035156,76700
2025-01-21 12:13:00-05:00,139.11000061035156,139.16000366210938,139.10000610351562,139.1143035888672,139.1143035888672,67772
2025-01-21 12:14:00-05:00,139.1199951171875,139.14999389648438,139.07000732421875,139.08999633789062,139.08999633789062,121806
2025-01-21 12:15:00-05:00,139.08999633789062,139.16000366210938,139.02999877929688,139.05999755859375,139.05999755859375,116310
2025-01-21 12:16:00-05:00,139.05499267578125,139.08999633789062,138.9199981689453,138.9385986328125,138.9385986328125,151711
2025-01-21 12:17:00-05:00,138.93499755859375,139.07000732421875,138.93499755859375,139.02999877929688,139.02999877929688,105538
2025-01-21 12:18:00-05:00,139.0457000732422,139.05999755859375,138.83009338378906,138.88999938964844,138.88999938964844,182826
2025-01-21 12:19:00-05:00,138.87570190429688,139.0,138.85000610351562,138.99819946289062,138.99819946289062,106357
2025-01-21 12:20:00-05:00,138.99000549316406,139.04640197753906,138.92999267578125,138.99000549316406,138.99000549316406,107726
2025-01-21 12:21:00-05:00,138.99000549316406,139.11000061035156,138.97999572753906,139.0699005126953,139.0699005126953,162721
2025-01-21 12:22:00-05:00,139.06500244140625,139.1999053955078,139.06500244140625,139.15199279785156,139.15199279785156,143376
2025-01-21 12:23:00-05:00,139.16000366210938,139.17999267578125,139.04319763183594,139.09500122070312,139.09500122070312,386707
2025-01-21 12:24:00-05:00,139.09500122070312,139.10009765625,138.97999572753906,139.0301055908203,139.0301055908203,84326
2025-01-21 12:25:00-05:00,139.0301055908203,139.07000732421875,139.0,139.01499938964844,139.01499938964844,90273
2025-01-21 12:26:00-05:00,139.01499938964844,139.14999389648438,139.00999450683594,139.13999938964844,139.13999938964844,101502
2025-01-21 12:27:00-05:00,139.1383056640625,139.25999450683594,139.1300048828125,139.25999450683594,139.25999450683594,180055
2025-01-21 12:28:00-05:00,139.25999450683594,139.3800048828125,139.25,139.375,139.375,162361
2025-01-21 12:29:00-05:00,139.375,139.3800048828125,139.29420471191406,139.33009338378906,139.33009338378906,164031
2025-01-21 12:30:00-05:00,139.35000610351562,139.38999938964844,139.2899932861328,139.38499450683594,139.38499450683594,132243
2025-01-21 12:31:00-05:00,139.38499450683594,139.38999938964844,139.32009887695312,139.34500122070312,139.34500122070312,186251
2025-01-21 12:32:00-05:00,139.34500122070312,139.4499969482422,139.3300018310547,139.4499969482422,139.4499969482422,162671
2025-01-21 12:33:00-05:00,139.4499969482422,139.52999877929688,139.4199981689453,139.522705078125,139.522705078125,277052
2025-01-21 12:34:00-05:00,139.52259826660156,139.52999877929688,139.4403076171875,139.5050048828125,139.5050048828125,152753
2025-01-21 12:35:00-05:00,139.50469970703125,139.5500030517578,139.38819885253906,139.38819885253906,139.38819885253906,133018
2025-01-21 12:36:00-05:00,139.39999389648438,139.47999572753906,139.33999633789062,139.41000366210938,139.41000366210938,131876
2025-01-21 12:37:00-05:00,139.41000366210938,139.52000427246094,139.3699951171875,139.52000427246094,139.52000427246094,156841
2025-01-21 12:38:00-05:00,139.51499938964844,139.62559509277344,139.51499938964844,139.6199951171875,139.6199951171875,171308
2025-01-21 12:39:00-05:00,139.61900329589844,139.639892578125,139.5399932861328,139.58770751953125,139.58770751953125,158180
2025-01-21 12:40:00-05:00,139.5760040283203,139.58999633789062,139.50999450683594,139.52000427246094,139.52000427246094,223946
2025-01-21 12:41:00-05:00,139.6300048828125,139.6300048828125,139.49000549316406,139.6300048828125,139.6300048828125,138101
2025-01-21 12:42:00-05:00,139.6300048828125,139.72000122070312,139.49000549316406,139.6699981689453,139.6699981689453,227329
2025-01-21 12:43:00-05:00,139.6613006591797,139.75,139.6060028076172,139.63929748535156,139.63929748535156,145160
2025-01-21 12:44:00-05:00,139.63499450683594,139.77000427246094,139.610107421875,139.75,139.75,238349
2025-01-21 12:45:00-05:00,139.75,139.77000427246094,139.6199951171875,139.69839477539062,139.69839477539062,190783
2025-01-21 12:46:00-05:00,139.6999969482422,139.8699951171875,139.67010498046875,139.86000061035156,139.86000061035156,257520
2025-01-21 12:47:00-05:00,139.8690948486328,139.88949584960938,139.64999389648438,139.6898956298828,139.6898956298828,250299
2025-01-21 12:48:00-05:00,139.67999267578125,139.88999938964844,139.66000366210938,139.82179260253906,139.82179260253906,237885
2025-01-21 12:49:00-05:00,139.8300018310547,139.83999633789062,139.70260620117188,139.7449951171875,139.7449951171875,142296
2025-01-21 12:50:00-05:00,139.75,139.9499969482422,139.74000549316406,139.92880249023438,139.92880249023438,296463
2025-01-21 12:51:00-05:00,139.9199981689453,140.1999969482422,139.8699951171875,140.16000366210938,140.16000366210938,773305
2025-01-21 12:52:00-05:00,140.1593017578125,140.25,140.13499450683594,140.24000549316406,140.24000549316406,431380
2025-01-21 12:53:00-05:00,140.23500061035156,140.39999389648438,140.23129272460938,140.33909606933594,140.33909606933594,475200
2025-01-21 12:54:00-05:00,140.33999633789062,140.39869689941406,140.1699981689453,140.39869689941406,140.39869689941406,356243
2025-01-21 12:55:00-05:00,140.3800048828125,140.6699981689453,140.3800048828125,140.60499572753906,140.60499572753906,666684
2025-01-21 12:56:00-05:00,140.60000610351562,140.8300018310547,140.5500030517578,140.75,140.75,499358
2025-01-21 12:57:00-05:00,140.74989318847656,140.86000061035156,140.6999969482422,140.7104949951172,140.7104949951172,363444
2025-01-21 12:58:00-05:00,140.71749877929688,140.8800048828125,140.6699981689453,140.8699951171875,140.8699951171875,391355
2025-01-21 12:59:00-05:00,140.86000061035156,140.94000244140625,140.80999755859375,140.89999389648438,140.89999389648438,372407
2025-01-21 13:00:00-05:00,140.91000366210938,141.1699981689453,140.91000366210938,141.1199951171875,141.1199951171875,822807
2025-01-21 13:01:00-05:00,141.125,141.33999633789062,141.10000610351562,141.27740478515625,141.27740478515625,580951
2025-01-21 13:02:00-05:00,141.2899932861328,141.33999633789062,140.9499969482422,141.05999755859375,141.05999755859375,562664
2025-01-21 13:03:00-05:00,141.06109619140625,141.0749969482422,140.77999877929688,140.99000549316406,140.99000549316406,519597
2025-01-21 13:04:00-05:00,140.98939514160156,141.16000366210938,140.97000122070312,141.07000732421875,141.07000732421875,333823
2025-01-21 13:05:00-05:00,141.06900024414062,141.13999938964844,140.85000610351562,140.91000366210938,140.91000366210938,338079
2025-01-21 13:06:00-05:00,140.9199981689453,140.9398956298828,140.6699981689453,140.7449951171875,140.7449951171875,351064
2025-01-21 13:07:00-05:00,140.75,140.91000366210938,140.75,140.8699951171875,140.8699951171875,244897
2025-01-21 13:08:00-05:00,140.8699951171875,140.91000366210938,140.77000427246094,140.88999938964844,140.88999938964844,224913
2025-01-21 13:09:00-05:00,140.88609313964844,140.94000244140625,140.78500366210938,140.94000244140625,140.94000244140625,169468
2025-01-21 13:10:00-05:00,140.93499755859375,141.24000549316406,140.92990112304688,141.2198944091797,141.2198944091797,474688
2025-01-21 13:11:00-05:00,141.2100067138672,141.24000549316406,140.97999572753906,140.98260498046875,140.98260498046875,381748
2025-01-21 13:12:00-05:00,140.97999572753906,141.16000366210938,140.97000122070312,141.1269989013672,141.1269989013672,220906
2025-01-21 13:13:00-05:00,141.23500061035156,141.2899932861328,141.0399932861328,141.23500061035156,141.23500061035156,316075
2025-01-21 13:14:00-05:00,141.23500061035156,141.39999389648438,141.1699981689453,141.2449951171875,141.2449951171875,434166
2025-01-21 13:15:00-05:00,141.25840759277344,141.49000549316406,141.25,141.4199981689453,141.4199981689453,351086
2025-01-21 13:16:00-05:00,141.4199981689453,141.67999267578125,141.3699951171875,141.66000366210938,141.66000366210938,536136
2025-01-21 13:17:00-05:00,141.67999267578125,141.69000244140625,141.5,141.5050048828125,141.5050048828125,402269
2025-01-21 13:18:00-05:00,141.5,141.60000610351562,141.4499969482422,141.56500244140625,141.56500244140625,321256
2025-01-21 13:19:00-05:00,141.58999633789062,141.59739685058594,141.4199981689453,141.49600219726562,141.49600219726562,287428
2025-01-21 13:20:00-05:00,141.48500061035156,141.60000610351562,141.47000122070312,141.5449981689453,141.5449981689453,246985
2025-01-21 13:21:00-05:00,141.4600067138672,141.6199951171875,141.4499969482422,141.4600067138672,141.4600067138672,267450
2025-01-21 13:22:00-05:00,141.44000244140625,141.49000549316406,141.36000061035156,141.4300994873047,141.4300994873047,253532
2025-01-21 13:23:00-05:00,141.43499755859375,141.64999389648438,141.42759704589844,141.58999633789062,141.58999633789062,286544
2025-01-21 13:24:00-05:00,141.58399963378906,141.65499877929688,141.5500030517578,141.58999633789062,141.58999633789062,220220
